Labdoo ID,Status,Hub,Edoovillage,Country,Serial number,Pick me up,Model,Date created,Wh,Dootrips,Notes
6854,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,C3LN9W2Q,no,SONY VGN-N21e w,2016-03-18,0,,"Donated by Milena Bastian, Switzerland (16.09.2015)"
6853,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Cambodia, Pangna Villay: Eine Schule für Pang Na (Enactus Uni Köln)",Cambodia,5H75R4J,no,Dell Latitude E6500,2016-03-17,59.9955,#000000126,gespendet von Telekom AG Bonn 
6852,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Cambodia, Pangna Villay: Eine Schule für Pang Na (Enactus Uni Köln)",Cambodia,95JPD4J,no,Dell Latitude E6500,2016-03-17,59.9955,#000000126,gespendet von Telekom AG Bonn 
6851,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,CNF051C4G8,no,HP Pavilion dv6-3110ez,2016-03-16,0,,"Donated by Thomas Schöni, Switzerland (22.09.2015)"
6850,S4,Grassroots,"Nicaragua, Puerta Cabezas: Associació Amics de Puerto Cabezas",Nicaragua,P06G001,yes,LATITUDE E5410,2016-03-16,0,#000000184,
6849,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: CIIC Zentrum für Integration und interkulture Kommunikation",Germany,1035611 (DW 1206689),no,Tarox 280S,2016-03-16,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6848,S4,Grassroots,"Nicaragua, Puerta Cabezas: Associació Amics de Puerto Cabezas",Nicaragua,P06G001,yes,LATITUDE E5410,2016-03-16,0,#000000184,
6847,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: CIIC Zentrum für Integration und interkulture Kommunikation",Germany,1045114 (DW 1207061),no,Tarox 280S,2016-03-16,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6846,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Tanzania, Bugene, Karagwe-Kagera: BUSHANGARO COMMUNITY POVERTY ALLEVIATION (BCPA)",Tanzania,L3AAV0Y,no,IBM ThinkPad X200s,2016-03-15,56.16,#000000120,"gespendet von R. Schweigl (Fa. Henkel), vielen Dank"
6845,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,3GT2N3J,no,"DELL, Latitude D630",2016-03-15,0,,"Donated by Christoph Allenspach, Switzerland (20.04.2015)"
6844,S6,Grassroots,"Romania, Sanjob: Orphanage and Youth Welfare Training and Software Education Supports apprenticeship training | Orfanis eV",Romania,FM1293BS501641B,no,Samsung NC10,2016-03-15,39.9,,"enthält eine 64GB SSD, umts-Modem (Sim-Kartenslot im Akkufach). Manchmal erscheint nach Einschalten nur ein weiße rBildschirm - ist durch Verstellung der Displayneigung behebbar (weit verbreitetes Problem bei dem Gerät). Ansonsten in tadellosem Zustand, war bis vor wenigen Tagen in Betrieb."
6843,S4,Labdoo Hub Taipei @EWB-Taiwan,"Malawi, Mzuzu: Computer education for :Mzuzu government secondary school",Malawi,8BN0AS309400467,no,ASUS N50V,2016-03-14,0,,No Mouse
6842,S4,Grassroots,"Nicaragua, Puerta Cabezas: Associació Amics de Puerto Cabezas",Nicaragua,P06G001,yes,LATITUDE E5410,2016-03-11,0,#000000184,
6841,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nepal, Lagankhel: Hilfe für Dorfschulen und Kinderdorf Kalanki (Carisimo)",Nepal,YSLM102774,no,FSC Amilo Pi 1505,2016-03-11,0,#000000124,"gespendet von F. Podschin via AfB , vielen Dank."
6840,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nepal, Lagankhel: Hilfe für Dorfschulen und Kinderdorf Kalanki (Carisimo)",Nepal,CBG3543497,no,Lenovo G550,2016-03-11,0,#000000124,"gespendet von Sch. Steinhauser aus Welver , vielen Dank."
6839,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Tanzania, Bugene, Karagwe-Kagera: BUSHANGARO COMMUNITY POVERTY ALLEVIATION (BCPA)",Tanzania,-,no,JVC MP-XV841DE,2016-03-11,48.84,#000000120,"gespendet von H.-G. Willems, vielen Dank."
6838,L1,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Kenya, Nairobi: Daystar Junior Educational Centre Mabatini (Mpito eV)",Kenya,R9DCPDZ,no,Lenovo ThinkPad X220,2016-03-11,88.245,#000000138,"gespendet von der Hochfrequenz Unternehmensberatung GmbH aus Grünwald , vielen Dank. Fan error, repariert von Thomsen; Ersatz-Ventilator gespendet vom Labdoo.org e.V.; "
6837,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nepal, Lagankhel: Hilfe für Dorfschulen und Kinderdorf Kalanki (Carisimo)",Nepal,LXE870C052817022142000,no,Acer Extensa 5220,2016-03-11,48.84,#000000124,"von unbekanntem Spender via AfB erhalten, vielen Dank."
6836,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nepal, Lagankhel: Hilfe für Dorfschulen und Kinderdorf Kalanki (Carisimo)",Nepal,LXECX0Z1339100357A2000,no,Acer Extensa 5630EZ,2016-03-11,47.52,#000000124,"gespendet von J. Kloppenburg , vielen Dank."
6835,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nepal, Lagankhel: Hilfe für Dorfschulen und Kinderdorf Kalanki (Carisimo)",Nepal,NKM1100Q0000H06078,no,Intellibook,2016-03-10,27.75,#000000134,"gespendet von der Ev. Kinder- und Jugendhilfe Aachen-Brand , vielen Dank. Batterie defekt, Ersatz vom Labdoo.org e.V. gespendet."
6834,S6,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),,Germany,NKM1100Q0000H06253,no,Intellibook,2016-03-10,27.75,,"gespendet von der Ev. Kinder- und Jugendhilfe Aachen-Brand , vielen Dank. Batterie defekt, Ersatz wird vom Labdoo.org e.V. gespendet."
6833,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9E9BZ6,no,IBM ThinkPad T510,2016-03-10,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6832,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9DEBMA,no,IBM ThinkPad T510,2016-03-10,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6831,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,CNU0093S0W,no,HP Compaq 6730b,2016-03-09,0,,"Donated by Daniel Eggenberger, Switzerland (10.02.2016)"
6830,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,55161274k,no,TOSHIBA Satellite M40X-126,2016-03-09,0,,"Donated by Daniel Eggenberger, Switzerland (10.02.2016)"
6829,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,LXAX90X6537352275E1601,no,ACER Aspire 5100,2016-03-09,0,,"Donated by Luciana Uboldi, Switzerland"
6828,S4,Labdoo Hub Zürich (Schweiz),"Philippines, Luyang, Carmen: Luyang Elementary School",Philippines,CND1100KNS,no,HP ProBook 5320m,2016-03-09,0,,"Donated by Anna Sax, Switzerland"
6827,S4,Labdoo Hub Zürich (Schweiz),"Mongolia, Darkhan: New Darkhan City School #19",Mongolia,6XZ3T1J,no,DELL Latitude D410,2016-03-09,0,,"Donated by Unknown, Switzerland"
6826,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,LXPAR02029012045852000,no,ACER Aspire 5738,2016-03-09,0,,"Donated by Rene Nussbaum, Switzerland"
6825,S6,Grassroots,,Switzerland,CNU9072S94,no,HP Pavilion Entertainment PC,2016-03-08,0,,
6824,S6,Grassroots,,Switzerland,CN-OU6962-48643-54R-3360,no,DELL Inspiron 2200,2016-03-08,0,,
6823,S4,Labdoo Hub Zürich (Schweiz),"Togo, Lome: Des sourires pour le Togo",Togo,3SQGKL1,no,DELL Studio 1555,2016-03-08,0,,"Donated by Andrea Weibel, Switzerland"
6822,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,LXRLY02132143131D23400,no,ACER Aspire 5750,2016-03-08,0,,"Donated by Andrea Weibel, Switzerland"
6821,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,LXN85020439484690B1601,no,ACER emachines G725,2016-03-08,0,,"Donated by Nadine Filliger, Switzerland"
6820,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,LXN290Z1859180A4E91601,no,ACER emachines E625,2016-03-08,0,,"Donated by Nadine Filliger, Switzerland"
6819,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Congo (Kinshasa), Kinshasa: Leadership Academia University | Donaly Malungu",Congo (Kinshasa),-,no,Kindle Reader,2016-03-08,0,,"gespendet von Prof. Dr. C. Agert aus Oldenburg , vielen Dank."
6818,S4,Labdoo School Hub Madrid - IES Villablanca,"Spain, madrid: Queremos introducir la robótica en nuestro colegio, tenemos intención de comprar unos kits de robótica de Bq pero necesitamos portátiles para poder programarlos. El proyecto es poder dar la asignatura.",Spain,9141TZ104122401087K000,no,Fujitsu Siemens Amilo-D P4,2016-03-08,0,,
6817,S0,,,Germany,YK3C070579,no,Esprimo E,2016-03-08,0,,
6816,S0,,,Germany,YK3C069505,no,Esprimo E,2016-03-08,0,,
6815,S0,,,Germany,YK3C070480,no,Esprimo E,2016-03-08,0,,
6814,S4,Labdoo School Hub Vilafranca - Col·legi Vedruna Sant Elies,"Thailand, Mae Hong Son: The Buddha Kasettra School",Thailand,CNV737261B,no,HP COMPAP 6720S,2016-03-08,0,,
6813,S4,Labdoo School Hub Vilafranca - Col·legi Vedruna Sant Elies,"Thailand, Mae Hong Son: The Buddha Kasettra School",Thailand,44-998-727-59,no,DELL INSPIRON16000,2016-03-08,0,#000000169 #000000171,
6812,S4,Labdoo School Hub Vilafranca - Col·legi Vedruna Sant Elies,"Thailand, Mae Hong Son: The Buddha Kasettra School",Thailand,10719101038900146331067300,no,PACKARD BELL,2016-03-08,0,,
6810,S4,Labdoo School Hub Vilafranca - Col·legi Vedruna Sant Elies,"Thailand, Mae Hong Son: The Buddha Kasettra School",Thailand,232714505000030,no,SONY VAIO VGB-CR21E,2016-03-08,0,#000000168,
6811,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Cambodia, Pangna Villay: Eine Schule für Pang Na (Enactus Uni Köln)",Cambodia,IBU7W0072,no,Getac W130,2016-03-07,73.26,#000000126,"gespendet von Fa. Berlin Heart , vielen Dank."
6809,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,I8438W0002,no,Getac W130,2016-03-07,73.26,#000000118,"gespendet von Fa. Berlin Heart , vielen Dank."
6808,S4,Labdoo Annahmestelle 51429 Bergisch Gladbach: Frank Dietz (Freifunk),"Germany, Bergisch Gladbach: Q1 Jugend-Kulturzentrum und Q1stein Kinder- und Jugendakademie",Germany,CZH7270123,no,HP Pavillion a6142.de,2016-03-07,0,,Gespendet durch Privathaushalt in Bergisch Gladbach - Refrath. Vielen Dank!
6807,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Kenya, Nairobi: Bright Education Centre (Mpito eV)",Kenya,YKKR007299,no,FSC Esprimo D9510,2016-03-07,0,#000000138,"gespendet von D. Khelif , vielen Dank: Muss zur Reparatur: interne Tastatur prellt (externe ist ok), startet manchmal, aber nicht immer. Kann länger dauern, bitte um Geduld."
6806,S4,Labdoo Annahmestelle 51429 Bergisch Gladbach: Frank Dietz (Freifunk),"Germany, Bergisch Gladbach: Q1 Jugend-Kulturzentrum und Q1stein Kinder- und Jugendakademie",Germany,616904-0020106,no,Microstar Tower,2016-03-07,0,,Gespendet durch Privathaushalt in Bergisch Gladbach - Refrath. Vielen Dank!
6805,S4,Labdoo Annahmestelle 51429 Bergisch Gladbach: Frank Dietz (Freifunk),"Germany, Bergisch Gladbach: Q1 Jugend-Kulturzentrum und Q1stein Kinder- und Jugendakademie",Germany,CZC0493N48,no,HP Compaq 8100 Elite SFF PC,2016-03-07,0,,Gespendet von BNP Paribas Real Estate GmbH. Vielen Dank!
6804,S4,Labdoo Annahmestelle 51429 Bergisch Gladbach: Frank Dietz (Freifunk),"Germany, Bergisch Gladbach: Q1 Jugend-Kulturzentrum und Q1stein Kinder- und Jugendakademie",Germany,CZC0493N41,no,HP Compaq 8100 Elite SFF PC,2016-03-07,0,,Gespendet von BNP Paribas Real Estate GmbH. Vielen Dank!
6803,S4,Labdoo Hub California (South),"Laos, Ban Phone Ngeng: Introduce elementary school students to computer usage as a learning tool",Laos,CNF3432D4Z,no,Pavilion ze4500,2016-03-06,0,,
6802,S6,Labdoo Hub California (South),,United States,43605738738,no,Sony Vaio PCG-792L,2016-03-06,0,,2016_05_01 (krchow): Tagged; shredded;Needs physical cleaningLubuntu needs to be installed5/15/2018 fail to boot. parts removed. ready to be recycled Does not respond to booting with UUSB; recommend using a CD to install an OS
6801,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,FRPHW3J,no,Dell XPS M1730,2016-03-06,85.026,#000000119,"gespendet von S. Conrads , Neusser Bauverein , vielen Dank."
6800,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,FFKBR4J,no,Dell Latitude E6500,2016-03-06,59.9955,#000000118,gespendet von Telekom AG Bonn 
6799,S6,Labdoo Hub Zürich (Schweiz),,Switzerland,CND4181178,no,HP Pavilion zv5000,2016-03-06,0,,"Donated by Christian Kunz, SwitzerlandDefect"
6798,S6,Labdoo Hub Zürich (Schweiz),,Switzerland,9140B0156X84400012T,no,ACER Extensa 368T,2016-03-06,0,,"Donated by Christian Kunz, SwitzerlandDefect"
6797,S6,Labdoo Hub Zürich (Schweiz),"Switzerland, Luzern: @ctive Asyl",Switzerland,GFDL879880WL,no,ACER Aspire 5105,2016-03-06,0,,"Donated by Christian Kunz, SwitzerlandT-key missing"
6796,S6,Labdoo Hub Zürich (Schweiz),,Switzerland,CNF011CVHT,no,HP Pavilion dm1,2016-03-06,0,,"Donated by Christian Kunz, SwitzerlandDisplay defect"
6795,S6,Labdoo Hub Zürich (Schweiz),,Switzerland,N0404016,no,JET M620-DC,2016-03-06,0,,"Donated by Ronda AG, SwitzerlandDefect"
6794,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,Z53343407K,no,Toshiba Satellite M70-194,2016-03-06,43.2,#000000118,
6793,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,X5312055K,no,Toshiba Satellite Pro M70,2016-03-06,43.2,#000000118,"gespendet von B. Jung aus Ratingen , vielen Dank."
6792,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,C3LUU53T,no,Sony Vaio VGN-FS415S,2016-03-06,53.28,#000000118,
6791,S2,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),,Germany,AP8293FPA00301E,no,Samsung R60 plus,2016-03-05,44.4,,DVD Laufwerk defekt
6790,S4,Labdoo Hub Zürich (Schweiz),"Mongolia, Darkhan: New Darkhan City School #19",Mongolia,1Z7RX3A96SW,no,IBM ThinkPad R40e,2016-03-05,0,,"Donated by Peter Zollinger, Switzerland"
6789,S4,Labdoo Hub Zürich (Schweiz),"Philippines, Luyang, Carmen: Luyang Elementary School",Philippines,1ZDXF82W1J6,no,IBM ThinkPad X61s,2016-03-05,0,,"Donated by Karin Gohl, Switzerland"
6788,S6,Labdoo Hub Zürich (Schweiz),,Switzerland,2659N3GKBG1890,no,IBM ThinkPad R32,2016-03-05,0,,"Donated by UNDISCLOSED, Switzerland (14-JAN-2016)"
6787,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,7P3TF0J,no,DELL Inspiron 8200,2016-03-05,0,,"Donated by UNDISCLOSED, Switzerland (14-JAN-2016)"
6786,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,X2715837G,no,TOSHIBA Satellite 2410-404,2016-03-05,0,,"Donated by Jens Langhoff, Switzerland"
6785,S6,Labdoo Hub Zürich (Schweiz),,Madagascar,ZW1QCHCQN404003F,no,POWER PRO Z500 ZW1L,2016-03-05,0,,"Donated by Jens Langhoff, SwitzerlandDoes not boot properly into BIOS, unrepairable"
6784,S0,Labdoo Hub Zürich (Schweiz),,Madagascar,CNF9437J7X,no,HP Envy 15,2016-03-05,0,,"Donated by Miriam Widmer, Switzerland"
6783,S4,Labdoo Hub Zürich (Schweiz),"Cameroon, Bali Nyonga: The laptops will support our school children in Cameroon (Ashia)",Cameroon,CND65016WB,no,HP Compaq tc4400,2016-03-05,0,,"Donated by Detlef Heemann, Switzerland (10-DEC-2015)"
6782,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,LXE0805025510017A1EM14,no,ACER Extensa 3000,2016-03-05,0,,"Donated by Klaus Samer, Switzerland"
6781,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,LXPGY0209994736A2B1601,no,ACER Aspire 5532,2016-03-05,0,,"Donated by Matthias Hofer, Switzerland"
6780,S4,Labdoo Hub Zürich (Schweiz),"India, Srinagar: Syed Sahab Memorial School",India,CNF40308CD,no,HP Compaq nx9010,2016-03-05,0,,"Donated by Christoph Kaufmann, Switzerland"
6779,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,I6A36W0183,no,Getac W130,2016-03-05,73.26,#000000118,"gespendet von Fa. Berlin Heart , vielen Dank."
6778,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,W872527SYA2,no,Apple MacBook,2016-03-05,59.994,#000000118,"gespendet von Th. Mathessohn , vielen Dank."
6777,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,B_57W0068,no,Getac W130,2016-03-05,73.26,#000000118,"gespendet von Fa. Berlin Heart , vielen Dank."
6776,S4,Grassroots,"South Africa, Witbank: Blessings Childrens ministry | GS Meiderich",South Africa,9R5PC3J,no,Dell Latitude D630,2016-03-04,0,#000000137,
6775,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: CIIC Zentrum für Integration und interkulture Kommunikation",Germany,1045113 (DW 1207070),no,Tarox 280S,2016-03-04,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6774,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,I6A36W0171,no,Getac W130,2016-03-04,73.26,#000000118,"gespendet von Fa. Berlin Heart , vielen Dank."
6773,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,I6A36W0188,no,Getac W130,2016-03-04,73.26,#000000118,"gespendet von Fa. Berlin Heart , vielen Dank."
6772,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Neuss: Computerkurse für Flüchtlings- und Tages-Obdachlose-Kinder (SKM)",Germany,1035676 (DW 1206754),no,Tarox 280S,2016-03-04,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6771,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Neuss: Computerkurse für Flüchtlings- und Tages-Obdachlose-Kinder (SKM)",Germany,1035567 (DW 1206645),no,Tarox 280S,2016-03-04,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6770,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,I6A36W0150,no,Getac W130,2016-03-04,73.26,#000000118,"gespendet von Fa. Berlin Heart , vielen Dank."
6769,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,W86082C9VJ0,no,Apple MacBook Pro,2016-03-04,59.994,#000000118,"Battery broken, new battery donated by Labdoo.org e.V."
6768,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 51429 Bergisch Gladbach: Frank Dietz (Freifunk),"Germany, Bergisch Gladbach: Q1 Jugend-Kulturzentrum und Q1stein Kinder- und Jugendakademie",Germany,1035651 (DW 1206729),no,Tarox 280S,2016-03-04,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6767,S7,Grassroots,"Germany, Berlin: Refugees on Rails",Germany,581SJ3J,no,Dell Latitude D830,2016-03-03,0,,Nazmi Kadoura
6766,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,8M7TB4J,no,Dell Latitude E6500,2016-03-03,59.9955,#000000118,gespendet von Telekom AG Bonn 
6765,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,7VTDR4J,no,Dell Latitude E6500,2016-03-03,59.9955,#000000118,gespendet von Telekom AG Bonn 
6764,S4,Labdoo School Hub Madrid - IES Villablanca,"Spain, madrid: Queremos introducir la robótica en nuestro colegio, tenemos intención de comprar unos kits de robótica de Bq pero necesitamos portátiles para poder programarlos. El proyecto es poder dar la asignatura.",Spain,99-FAZRN 05/01,no,IBM Thinkpad r51,2016-03-03,0,,
6763,S4,Labdoo School Hub Madrid - IES Villablanca,"Spain, madrid: Queremos introducir la robótica en nuestro colegio, tenemos intención de comprar unos kits de robótica de Bq pero necesitamos portátiles para poder programarlos. El proyecto es poder dar la asignatura.",Spain,R4206208,no,Fujitsu Siemens Lifebook E 4010,2016-03-03,0,,
6762,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,7Y2JF4J,no,Dell Latitude E6500,2016-03-03,59.9955,#000000118,gespendet von Telekom AG Bonn 
6761,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nigeria, Lagos: Bishop Ajayi Crowther Memorial Grammar School (TeachTec Africa)",Nigeria,4ZP5R4J,no,Dell Latitude E6500,2016-03-02,59.9955,#000000118,gespendet von Telekom AG Bonn 
6760,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Neuss: Computerkurse für Flüchtlings- und Tages-Obdachlose-Kinder (SKM)",Germany,1035565 (DW 1206643),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6759,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035537 (DW 1206615),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6758,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1045103 (DW 1207050),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6757,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035637 (DW 1206715),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6756,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1045123 (DW 1207020),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6755,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Tanzania, Bugene, Karagwe-Kagera: BUSHANGARO COMMUNITY POVERTY ALLEVIATION (BCPA)",Tanzania,CNF5081B31,no,HP Pavilion ze2062ea,2016-03-02,43.2,#000000120,"gespendet von M. Riedel aus Hannover , vielen Dank."
6754,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Kenya, Umoja: Primary School Umoja Muehlbauer Academy",Kenya,ZPSQ93LZ400982P,no,Samsung N220,2016-03-02,48.84,#000000128,"gespendet von M. Riedel aus Hannover , vielen Dank."
6753,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1045095 (DW 1207042),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6752,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1045096 (DW 1207053),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6751,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035673 (DW 1206751),no,Tarox 280S,2016-03-02,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6750,S8,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Berlin: Refugees on Rails",Germany,CNU1022FKY (Product XN838EA#ABD),no,HP 625,2016-03-01,0,,
6749,S7,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Berlin: Refugees on Rails",Germany,2K9MK3J,no,Dell Latitude D830,2016-03-01,0,,Mohamad Ghasemimghasemi020@yahoo.com0157/31132682
